x,y
-1.170403587443946,0.168161434977579
-1.170403587443946,0.181614349775785
-1.143497757847534,-0.262331838565022
-1.143497757847534,-0.248878923766816
-1.143497757847534,-0.235426008968610
-1.143497757847534,-0.221973094170403
-1.143497757847534,-0.195067264573991
-1.143497757847534,-0.181614349775785
-1.143497757847534,-0.168161434977578
-1.143497757847534,-0.154708520179372
-1.143497757847534,-0.141255605381166
-1.143497757847534,-0.127802690582960
-1.143497757847534,-0.114349775784753
-1.143497757847534,-0.100896860986547
-1.143497757847534,-0.087443946188341
-1.143497757847534,-0.073991031390134
-1.143497757847534,-0.060538116591928
-1.143497757847534,-0.047085201793722
-1.143497757847534,-0.033632286995516
-1.143497757847534,-0.020179372197309
-1.143497757847534,-0.006726457399103
-1.143497757847534,0.006726457399103
-1.143497757847534,0.020179372197310
-1.143497757847534,0.033632286995516
-1.143497757847534,0.047085201793722
-1.143497757847534,0.060538116591928
-1.143497757847534,0.073991031390135
-1.143497757847534,0.087443946188341
-1.143497757847534,0.100896860986547
-1.143497757847534,0.114349775784753
-1.143497757847534,0.127802690582960
-1.143497757847534,0.141255605381166
-1.143497757847534,0.154708520179372
-1.143497757847534,0.168161434977579
-1.143497757847534,0.181614349775785
-1.143497757847534,0.195067264573991
-1.143497757847534,0.221973094170404
-1.143497757847534,0.235426008968610
-1.143497757847534,0.248878923766816
-1.143497757847534,0.262331838565022
-1.116591928251121,-0.248878923766816
-1.116591928251121,-0.235426008968610
-1.116591928251121,-0.208520179372197
-1.116591928251121,-0.195067264573991
-1.116591928251121,-0.181614349775785
-1.116591928251121,-0.168161434977578
-1.116591928251121,-0.154708520179372
-1.116591928251121,-0.141255605381166
-1.116591928251121,-0.127802690582960
-1.116591928251121,-0.114349775784753
-1.116591928251121,-0.100896860986547
-1.116591928251121,-0.087443946188341
-1.116591928251121,-0.073991031390134
-1.116591928251121,-0.060538116591928
-1.116591928251121,-0.047085201793722
-1.116591928251121,-0.033632286995516
-1.116591928251121,-0.020179372197309
-1.116591928251121,-0.006726457399103
-1.116591928251121,0.006726457399103
-1.116591928251121,0.020179372197310
-1.116591928251121,0.033632286995516
-1.116591928251121,0.047085201793722
-1.116591928251121,0.060538116591928
-1.116591928251121,0.073991031390135
-1.116591928251121,0.087443946188341
-1.116591928251121,0.100896860986547
-1.116591928251121,0.114349775784753
-1.116591928251121,0.127802690582960
-1.116591928251121,0.141255605381166
-1.116591928251121,0.154708520179372
-1.116591928251121,0.168161434977579
-1.116591928251121,0.181614349775785
-1.116591928251121,0.195067264573991
-1.116591928251121,0.208520179372197
-1.116591928251121,0.235426008968610
-1.116591928251121,0.248878923766816
-1.089686098654708,-0.235426008968610
-1.089686098654708,-0.221973094170403
-1.089686098654708,-0.208520179372197
-1.089686098654708,-0.195067264573991
-1.089686098654708,-0.181614349775785
-1.089686098654708,-0.168161434977578
-1.089686098654708,-0.154708520179372
-1.089686098654708,-0.141255605381166
-1.089686098654708,-0.127802690582960
-1.089686098654708,-0.114349775784753
-1.089686098654708,-0.100896860986547
-1.089686098654708,-0.087443946188341
-1.089686098654708,-0.073991031390134
-1.089686098654708,-0.060538116591928
-1.089686098654708,-0.047085201793722
-1.089686098654708,-0.033632286995516
-1.089686098654708,-0.020179372197309
-1.089686098654708,-0.006726457399103
-1.089686098654708,0.006726457399103
-1.089686098654708,0.020179372197310
-1.089686098654708,0.033632286995516
-1.089686098654708,0.047085201793722
-1.089686098654708,0.060538116591928
-1.089686098654708,0.073991031390135
-1.089686098654708,0.087443946188341
-1.089686098654708,0.100896860986547
-1.089686098654708,0.114349775784753
-1.089686098654708,0.127802690582960
-1.089686098654708,0.141255605381166
-1.089686098654708,0.154708520179372
-1.089686098654708,0.168161434977579
-1.089686098654708,0.181614349775785
-1.089686098654708,0.195067264573991
-1.089686098654708,0.208520179372197
-1.089686098654708,0.221973094170404
-1.089686098654708,0.235426008968610
-1.062780269058296,-0.235426008968610
-1.062780269058296,-0.221973094170403
-1.062780269058296,-0.208520179372197
-1.062780269058296,-0.195067264573991
-1.062780269058296,-0.181614349775785
-1.062780269058296,-0.168161434977578
-1.062780269058296,-0.154708520179372
-1.062780269058296,-0.141255605381166
-1.062780269058296,-0.127802690582960
-1.062780269058296,-0.114349775784753
-1.062780269058296,-0.100896860986547
-1.062780269058296,-0.087443946188341
-1.062780269058296,-0.073991031390134
-1.062780269058296,-0.060538116591928
-1.062780269058296,-0.047085201793722
-1.062780269058296,-0.033632286995516
-1.062780269058296,-0.020179372197309
-1.062780269058296,-0.006726457399103
-1.062780269058296,0.006726457399103
-1.062780269058296,0.020179372197310
-1.062780269058296,0.033632286995516
-1.062780269058296,0.047085201793722
-1.062780269058296,0.060538116591928
-1.062780269058296,0.073991031390135
-1.062780269058296,0.087443946188341
-1.062780269058296,0.100896860986547
-1.062780269058296,0.114349775784753
-1.062780269058296,0.127802690582960
-1.062780269058296,0.141255605381166
-1.062780269058296,0.154708520179372
-1.062780269058296,0.168161434977579
-1.062780269058296,0.181614349775785
-1.062780269058296,0.195067264573991
-1.062780269058296,0.208520179372197
-1.062780269058296,0.221973094170404
-1.062780269058296,0.235426008968610
-1.035874439461883,-0.248878923766816
-1.035874439461883,-0.235426008968610
-1.035874439461883,-0.221973094170403
-1.035874439461883,-0.208520179372197
-1.035874439461883,-0.195067264573991
-1.035874439461883,-0.181614349775785
-1.035874439461883,-0.168161434977578
-1.035874439461883,-0.154708520179372
-1.035874439461883,-0.141255605381166
-1.035874439461883,-0.127802690582960
-1.035874439461883,-0.114349775784753
-1.035874439461883,-0.100896860986547
-1.035874439461883,-0.087443946188341
-1.035874439461883,-0.073991031390134
-1.035874439461883,-0.060538116591928
-1.035874439461883,-0.047085201793722
-1.035874439461883,-0.033632286995516
-1.035874439461883,-0.020179372197309
-1.035874439461883,-0.006726457399103
-1.035874439461883,0.006726457399103
-1.035874439461883,0.020179372197310
-1.035874439461883,0.033632286995516
-1.035874439461883,0.047085201793722
-1.035874439461883,0.060538116591928
-1.035874439461883,0.073991031390135
-1.035874439461883,0.087443946188341
-1.035874439461883,0.100896860986547
-1.035874439461883,0.114349775784753
-1.035874439461883,0.127802690582960
-1.035874439461883,0.141255605381166
-1.035874439461883,0.154708520179372
-1.035874439461883,0.168161434977579
-1.035874439461883,0.181614349775785
-1.035874439461883,0.195067264573991
-1.035874439461883,0.208520179372197
-1.035874439461883,0.221973094170404
-1.035874439461883,0.235426008968610
-1.035874439461883,0.248878923766816
-1.008968609865471,-0.275784753363229
-1.008968609865471,-0.262331838565022
-1.008968609865471,-0.248878923766816
-1.008968609865471,-0.235426008968610
-1.008968609865471,-0.221973094170403
-1.008968609865471,-0.208520179372197
-1.008968609865471,-0.195067264573991
-1.008968609865471,-0.181614349775785
-1.008968609865471,-0.168161434977578
-1.008968609865471,-0.154708520179372
-1.008968609865471,-0.141255605381166
-1.008968609865471,-0.127802690582960
-1.008968609865471,-0.114349775784753
-1.008968609865471,-0.100896860986547
-1.008968609865471,-0.087443946188341
-1.008968609865471,-0.073991031390134
-1.008968609865471,-0.060538116591928
-1.008968609865471,-0.047085201793722
-1.008968609865471,-0.033632286995516
-1.008968609865471,-0.020179372197309
-1.008968609865471,-0.006726457399103
-1.008968609865471,0.006726457399103
-1.008968609865471,0.020179372197310
-1.008968609865471,0.033632286995516
-1.008968609865471,0.047085201793722
-1.008968609865471,0.060538116591928
-1.008968609865471,0.073991031390135
-1.008968609865471,0.087443946188341
-1.008968609865471,0.100896860986547
-1.008968609865471,0.114349775784753
-1.008968609865471,0.127802690582960
-1.008968609865471,0.141255605381166
-1.008968609865471,0.154708520179372
-1.008968609865471,0.168161434977579
-1.008968609865471,0.181614349775785
-1.008968609865471,0.195067264573991
-1.008968609865471,0.208520179372197
-1.008968609865471,0.221973094170404
-1.008968609865471,0.235426008968610
-1.008968609865471,0.248878923766816
-1.008968609865471,0.262331838565022
-1.008968609865471,0.275784753363229
-0.982062780269058,-0.248878923766816
-0.982062780269058,-0.235426008968610
-0.982062780269058,-0.221973094170403
-0.982062780269058,-0.208520179372197
-0.982062780269058,-0.195067264573991
-0.982062780269058,-0.181614349775785
-0.982062780269058,-0.168161434977578
-0.982062780269058,-0.154708520179372
-0.982062780269058,-0.141255605381166
-0.982062780269058,-0.127802690582960
-0.982062780269058,-0.114349775784753
-0.982062780269058,-0.100896860986547
-0.982062780269058,-0.087443946188341
-0.982062780269058,-0.073991031390134
-0.982062780269058,-0.060538116591928
-0.982062780269058,-0.047085201793722
-0.982062780269058,-0.033632286995516
-0.982062780269058,-0.020179372197309
-0.982062780269058,-0.006726457399103
-0.982062780269058,0.006726457399103
-0.982062780269058,0.020179372197310
-0.982062780269058,0.033632286995516
-0.982062780269058,0.047085201793722
-0.982062780269058,0.060538116591928
-0.982062780269058,0.073991031390135
-0.982062780269058,0.087443946188341
-0.982062780269058,0.100896860986547
-0.982062780269058,0.114349775784753
-0.982062780269058,0.127802690582960
-0.982062780269058,0.141255605381166
-0.982062780269058,0.154708520179372
-0.982062780269058,0.168161434977579
-0.982062780269058,0.181614349775785
-0.982062780269058,0.195067264573991
-0.982062780269058,0.208520179372197
-0.982062780269058,0.221973094170404
-0.982062780269058,0.235426008968610
-0.982062780269058,0.248878923766816
-0.955156950672646,-0.248878923766816
-0.955156950672646,-0.235426008968610
-0.955156950672646,-0.221973094170403
-0.955156950672646,-0.208520179372197
-0.955156950672646,-0.195067264573991
-0.955156950672646,-0.181614349775785
-0.955156950672646,-0.168161434977578
-0.955156950672646,-0.154708520179372
-0.955156950672646,-0.141255605381166
-0.955156950672646,-0.127802690582960
-0.955156950672646,-0.114349775784753
-0.955156950672646,-0.100896860986547
-0.955156950672646,-0.087443946188341
-0.955156950672646,-0.073991031390134
-0.955156950672646,-0.060538116591928
-0.955156950672646,-0.047085201793722
-0.955156950672646,-0.033632286995516
-0.955156950672646,-0.020179372197309
-0.955156950672646,-0.006726457399103
-0.955156950672646,0.006726457399103
-0.955156950672646,0.020179372197310
-0.955156950672646,0.033632286995516
-0.955156950672646,0.047085201793722
-0.955156950672646,0.060538116591928
-0.955156950672646,0.073991031390135
-0.955156950672646,0.087443946188341
-0.955156950672646,0.100896860986547
-0.955156950672646,0.114349775784753
-0.955156950672646,0.127802690582960
-0.955156950672646,0.141255605381166
-0.955156950672646,0.154708520179372
-0.955156950672646,0.168161434977579
-0.955156950672646,0.181614349775785
-0.955156950672646,0.195067264573991
-0.955156950672646,0.208520179372197
-0.955156950672646,0.221973094170404
-0.955156950672646,0.235426008968610
-0.955156950672646,0.248878923766816
-0.928251121076233,-0.248878923766816
-0.928251121076233,-0.235426008968610
-0.928251121076233,-0.221973094170403
-0.928251121076233,-0.208520179372197
-0.928251121076233,-0.195067264573991
-0.928251121076233,-0.181614349775785
-0.928251121076233,-0.168161434977578
-0.928251121076233,-0.154708520179372
-0.928251121076233,-0.141255605381166
-0.928251121076233,-0.127802690582960
-0.928251121076233,-0.114349775784753
-0.928251121076233,-0.100896860986547
-0.928251121076233,-0.087443946188341
-0.928251121076233,-0.073991031390134
-0.928251121076233,-0.060538116591928
-0.928251121076233,-0.047085201793722
-0.928251121076233,-0.033632286995516
-0.928251121076233,-0.020179372197309
-0.928251121076233,-0.006726457399103
-0.928251121076233,0.006726457399103
-0.928251121076233,0.020179372197310
-0.928251121076233,0.033632286995516
-0.928251121076233,0.047085201793722
-0.928251121076233,0.060538116591928
-0.928251121076233,0.073991031390135
-0.928251121076233,0.087443946188341
-0.928251121076233,0.100896860986547
-0.928251121076233,0.114349775784753
-0.928251121076233,0.127802690582960
-0.928251121076233,0.141255605381166
-0.928251121076233,0.154708520179372
-0.928251121076233,0.168161434977579
-0.928251121076233,0.181614349775785
-0.928251121076233,0.195067264573991
-0.928251121076233,0.208520179372197
-0.928251121076233,0.221973094170404
-0.928251121076233,0.235426008968610
-0.928251121076233,0.248878923766816
-0.901345291479820,-0.221973094170403
-0.901345291479820,-0.208520179372197
-0.901345291479820,-0.195067264573991
-0.901345291479820,-0.181614349775785
-0.901345291479820,-0.168161434977578
-0.901345291479820,-0.154708520179372
-0.901345291479820,-0.141255605381166
-0.901345291479820,-0.127802690582960
-0.901345291479820,-0.114349775784753
-0.901345291479820,-0.100896860986547
-0.901345291479820,-0.087443946188341
-0.901345291479820,-0.073991031390134
-0.901345291479820,-0.060538116591928
-0.901345291479820,-0.047085201793722
-0.901345291479820,-0.033632286995516
-0.901345291479820,-0.020179372197309
-0.901345291479820,-0.006726457399103
-0.901345291479820,0.006726457399103
-0.901345291479820,0.020179372197310
-0.901345291479820,0.033632286995516
-0.901345291479820,0.047085201793722
-0.901345291479820,0.060538116591928
-0.901345291479820,0.073991031390135
-0.901345291479820,0.087443946188341
-0.901345291479820,0.100896860986547
-0.901345291479820,0.114349775784753
-0.901345291479820,0.127802690582960
-0.901345291479820,0.141255605381166
-0.901345291479820,0.154708520179372
-0.901345291479820,0.168161434977579
-0.901345291479820,0.181614349775785
-0.901345291479820,0.195067264573991
-0.901345291479820,0.208520179372197
-0.901345291479820,0.221973094170404
-0.874439461883408,-0.221973094170403
-0.874439461883408,-0.208520179372197
-0.874439461883408,-0.195067264573991
-0.874439461883408,-0.181614349775785
-0.874439461883408,-0.168161434977578
-0.874439461883408,-0.154708520179372
-0.874439461883408,-0.141255605381166
-0.874439461883408,-0.127802690582960
-0.874439461883408,-0.114349775784753
-0.874439461883408,-0.100896860986547
-0.874439461883408,-0.087443946188341
-0.874439461883408,-0.073991031390134
-0.874439461883408,-0.060538116591928
-0.874439461883408,-0.047085201793722
-0.874439461883408,-0.033632286995516
-0.874439461883408,-0.020179372197309
-0.874439461883408,-0.006726457399103
-0.874439461883408,0.006726457399103
-0.874439461883408,0.020179372197310
-0.874439461883408,0.033632286995516
-0.874439461883408,0.047085201793722
-0.874439461883408,0.060538116591928
-0.874439461883408,0.073991031390135
-0.874439461883408,0.087443946188341
-0.874439461883408,0.100896860986547
-0.874439461883408,0.114349775784753
-0.874439461883408,0.127802690582960
-0.874439461883408,0.141255605381166
-0.874439461883408,0.154708520179372
-0.874439461883408,0.168161434977579
-0.874439461883408,0.181614349775785
-0.874439461883408,0.195067264573991
-0.874439461883408,0.208520179372197
-0.874439461883408,0.221973094170404
-0.847533632286996,-0.195067264573991
-0.847533632286996,-0.181614349775785
-0.847533632286996,-0.168161434977578
-0.847533632286996,-0.154708520179372
-0.847533632286996,-0.141255605381166
-0.847533632286996,-0.127802690582960
-0.847533632286996,-0.114349775784753
-0.847533632286996,-0.100896860986547
-0.847533632286996,-0.087443946188341
-0.847533632286996,-0.073991031390134
-0.847533632286996,-0.060538116591928
-0.847533632286996,-0.047085201793722
-0.847533632286996,-0.033632286995516
-0.847533632286996,-0.020179372197309
-0.847533632286996,-0.006726457399103
-0.847533632286996,0.006726457399103
-0.847533632286996,0.020179372197310
-0.847533632286996,0.033632286995516
-0.847533632286996,0.047085201793722
-0.847533632286996,0.060538116591928
-0.847533632286996,0.073991031390135
-0.847533632286996,0.087443946188341
-0.847533632286996,0.100896860986547
-0.847533632286996,0.114349775784753
-0.847533632286996,0.127802690582960
-0.847533632286996,0.141255605381166
-0.847533632286996,0.154708520179372
-0.847533632286996,0.168161434977579
-0.847533632286996,0.181614349775785
-0.847533632286996,0.195067264573991
-0.820627802690583,-0.181614349775785
-0.820627802690583,-0.168161434977578
-0.820627802690583,-0.154708520179372
-0.820627802690583,-0.141255605381166
-0.820627802690583,-0.127802690582960
-0.820627802690583,-0.114349775784753
-0.820627802690583,-0.100896860986547
-0.820627802690583,-0.087443946188341
-0.820627802690583,-0.073991031390134
-0.820627802690583,-0.060538116591928
-0.820627802690583,-0.047085201793722
-0.820627802690583,-0.033632286995516
-0.820627802690583,-0.020179372197309
-0.820627802690583,-0.006726457399103
-0.820627802690583,0.006726457399103
-0.820627802690583,0.020179372197310
-0.820627802690583,0.033632286995516
-0.820627802690583,0.047085201793722
-0.820627802690583,0.060538116591928
-0.820627802690583,0.073991031390135
-0.820627802690583,0.087443946188341
-0.820627802690583,0.100896860986547
-0.820627802690583,0.114349775784753
-0.820627802690583,0.127802690582960
-0.820627802690583,0.141255605381166
-0.820627802690583,0.154708520179372
-0.820627802690583,0.168161434977579
-0.820627802690583,0.181614349775785
-0.793721973094170,-0.141255605381166
-0.793721973094170,-0.127802690582960
-0.793721973094170,-0.114349775784753
-0.793721973094170,-0.100896860986547
-0.793721973094170,-0.087443946188341
-0.793721973094170,-0.073991031390134
-0.793721973094170,-0.060538116591928
-0.793721973094170,-0.047085201793722
-0.793721973094170,-0.033632286995516
-0.793721973094170,-0.020179372197309
-0.793721973094170,-0.006726457399103
-0.793721973094170,0.006726457399103
-0.793721973094170,0.020179372197310
-0.793721973094170,0.033632286995516
-0.793721973094170,0.047085201793722
-0.793721973094170,0.060538116591928
-0.793721973094170,0.073991031390135
-0.793721973094170,0.087443946188341
-0.793721973094170,0.100896860986547
-0.793721973094170,0.114349775784753
-0.793721973094170,0.127802690582960
-0.793721973094170,0.141255605381166
-0.766816143497758,-0.087443946188341
-0.766816143497758,-0.073991031390134
-0.766816143497758,-0.060538116591928
-0.766816143497758,-0.047085201793722
-0.766816143497758,-0.033632286995516
-0.766816143497758,-0.020179372197309
-0.766816143497758,-0.006726457399103
-0.766816143497758,0.006726457399103
-0.766816143497758,0.020179372197310
-0.766816143497758,0.033632286995516
-0.766816143497758,0.047085201793722
-0.766816143497758,0.060538116591928
-0.766816143497758,0.073991031390135
-0.766816143497758,0.087443946188341
-0.739910313901345,-0.114349775784753
-0.739910313901345,-0.100896860986547
-0.739910313901345,-0.087443946188341
-0.739910313901345,-0.073991031390134
-0.739910313901345,-0.060538116591928
-0.739910313901345,-0.047085201793722
-0.739910313901345,-0.033632286995516
-0.739910313901345,-0.020179372197309
-0.739910313901345,-0.006726457399103
-0.739910313901345,0.006726457399103
-0.739910313901345,0.020179372197310
-0.739910313901345,0.033632286995516
-0.739910313901345,0.047085201793722
-0.739910313901345,0.060538116591928
-0.739910313901345,0.073991031390135
-0.739910313901345,0.087443946188341
-0.739910313901345,0.100896860986547
-0.739910313901345,0.114349775784753
-0.713004484304933,-0.235426008968610
-0.713004484304933,-0.208520179372197
-0.713004484304933,-0.195067264573991
-0.713004484304933,-0.181614349775785
-0.713004484304933,-0.168161434977578
-0.713004484304933,-0.154708520179372
-0.713004484304933,-0.141255605381166
-0.713004484304933,-0.127802690582960
-0.713004484304933,-0.114349775784753
-0.713004484304933,-0.100896860986547
-0.713004484304933,-0.087443946188341
-0.713004484304933,-0.073991031390134
-0.713004484304933,-0.060538116591928
-0.713004484304933,-0.047085201793722
-0.713004484304933,-0.033632286995516
-0.713004484304933,-0.020179372197309
-0.713004484304933,-0.006726457399103
-0.713004484304933,0.006726457399103
-0.713004484304933,0.020179372197310
-0.713004484304933,0.033632286995516
-0.713004484304933,0.047085201793722
-0.713004484304933,0.060538116591928
-0.713004484304933,0.073991031390135
-0.713004484304933,0.087443946188341
-0.713004484304933,0.100896860986547
-0.713004484304933,0.114349775784753
-0.713004484304933,0.127802690582960
-0.713004484304933,0.141255605381166
-0.713004484304933,0.154708520179372
-0.713004484304933,0.168161434977579
-0.713004484304933,0.181614349775785
-0.713004484304933,0.195067264573991
-0.713004484304933,0.208520179372197
-0.713004484304933,0.235426008968610
-0.686098654708520,-0.343049327354260
-0.686098654708520,-0.275784753363229
-0.686098654708520,-0.262331838565022
-0.686098654708520,-0.248878923766816
-0.686098654708520,-0.235426008968610
-0.686098654708520,-0.221973094170403
-0.686098654708520,-0.208520179372197
-0.686098654708520,-0.195067264573991
-0.686098654708520,-0.181614349775785
-0.686098654708520,-0.168161434977578
-0.686098654708520,-0.154708520179372
-0.686098654708520,-0.141255605381166
-0.686098654708520,-0.127802690582960
-0.686098654708520,-0.114349775784753
-0.686098654708520,-0.100896860986547
-0.686098654708520,-0.087443946188341
-0.686098654708520,-0.073991031390134
-0.686098654708520,-0.060538116591928
-0.686098654708520,-0.047085201793722
-0.686098654708520,-0.033632286995516
-0.686098654708520,-0.020179372197309
-0.686098654708520,-0.006726457399103
-0.686098654708520,0.006726457399103
-0.686098654708520,0.020179372197310
-0.686098654708520,0.033632286995516
-0.686098654708520,0.047085201793722
-0.686098654708520,0.060538116591928
-0.686098654708520,0.073991031390135
-0.686098654708520,0.087443946188341
-0.686098654708520,0.100896860986547
-0.686098654708520,0.114349775784753
-0.686098654708520,0.127802690582960
-0.686098654708520,0.141255605381166
-0.686098654708520,0.154708520179372
-0.686098654708520,0.168161434977579
-0.686098654708520,0.181614349775785
-0.686098654708520,0.195067264573991
-0.686098654708520,0.208520179372197
-0.686098654708520,0.221973094170404
-0.686098654708520,0.235426008968610
-0.686098654708520,0.248878923766816
-0.686098654708520,0.262331838565022
-0.686098654708520,0.275784753363229
-0.686098654708520,0.343049327354260
-0.659192825112108,-0.329596412556054
-0.659192825112108,-0.316143497757847
-0.659192825112108,-0.302690582959641
-0.659192825112108,-0.289237668161435
-0.659192825112108,-0.275784753363229
-0.659192825112108,-0.262331838565022
-0.659192825112108,-0.248878923766816
-0.659192825112108,-0.235426008968610
-0.659192825112108,-0.221973094170403
-0.659192825112108,-0.208520179372197
-0.659192825112108,-0.195067264573991
-0.659192825112108,-0.181614349775785
-0.659192825112108,-0.168161434977578
-0.659192825112108,-0.154708520179372
-0.659192825112108,-0.141255605381166
-0.659192825112108,-0.127802690582960
-0.659192825112108,-0.114349775784753
-0.659192825112108,-0.100896860986547
-0.659192825112108,-0.087443946188341
-0.659192825112108,-0.073991031390134
-0.659192825112108,-0.060538116591928
-0.659192825112108,-0.047085201793722
-0.659192825112108,-0.033632286995516
-0.659192825112108,-0.020179372197309
-0.659192825112108,-0.006726457399103
-0.659192825112108,0.006726457399103
-0.659192825112108,0.020179372197310
-0.659192825112108,0.033632286995516
-0.659192825112108,0.047085201793722
-0.659192825112108,0.060538116591928
-0.659192825112108,0.073991031390135
-0.659192825112108,0.087443946188341
-0.659192825112108,0.100896860986547
-0.659192825112108,0.114349775784753
-0.659192825112108,0.127802690582960
-0.659192825112108,0.141255605381166
-0.659192825112108,0.154708520179372
-0.659192825112108,0.168161434977579
-0.659192825112108,0.181614349775785
-0.659192825112108,0.195067264573991
-0.659192825112108,0.208520179372197
-0.659192825112108,0.221973094170404
-0.659192825112108,0.235426008968610
-0.659192825112108,0.248878923766816
-0.659192825112108,0.262331838565022
-0.659192825112108,0.275784753363229
-0.659192825112108,0.289237668161435
-0.659192825112108,0.302690582959641
-0.659192825112108,0.316143497757848
-0.659192825112108,0.329596412556054
-0.632286995515695,-0.437219730941704
-0.632286995515695,-0.423766816143498
-0.632286995515695,-0.410313901345291
-0.632286995515695,-0.383408071748879
-0.632286995515695,-0.369955156950672
-0.632286995515695,-0.356502242152466
-0.632286995515695,-0.343049327354260
-0.632286995515695,-0.329596412556054
-0.632286995515695,-0.316143497757847
-0.632286995515695,-0.302690582959641
-0.632286995515695,-0.289237668161435
-0.632286995515695,-0.275784753363229
-0.632286995515695,-0.262331838565022
-0.632286995515695,-0.248878923766816
-0.632286995515695,-0.235426008968610
-0.632286995515695,-0.221973094170403
-0.632286995515695,-0.208520179372197
-0.632286995515695,-0.195067264573991
-0.632286995515695,-0.181614349775785
-0.632286995515695,-0.168161434977578
-0.632286995515695,-0.154708520179372
-0.632286995515695,-0.141255605381166
-0.632286995515695,-0.127802690582960
-0.632286995515695,-0.114349775784753
-0.632286995515695,-0.100896860986547
-0.632286995515695,-0.087443946188341
-0.632286995515695,-0.073991031390134
-0.632286995515695,-0.060538116591928
-0.632286995515695,-0.047085201793722
-0.632286995515695,-0.033632286995516
-0.632286995515695,-0.020179372197309
-0.632286995515695,-0.006726457399103
-0.632286995515695,0.006726457399103
-0.632286995515695,0.020179372197310
-0.632286995515695,0.033632286995516
-0.632286995515695,0.047085201793722
-0.632286995515695,0.060538116591928
-0.632286995515695,0.073991031390135
-0.632286995515695,0.087443946188341
-0.632286995515695,0.100896860986547
-0.632286995515695,0.114349775784753
-0.632286995515695,0.127802690582960
-0.632286995515695,0.141255605381166
-0.632286995515695,0.154708520179372
-0.632286995515695,0.168161434977579
-0.632286995515695,0.181614349775785
-0.632286995515695,0.195067264573991
-0.632286995515695,0.208520179372197
-0.632286995515695,0.221973094170404
